RecordType	TableSchema	TableName	ColumnName	Type	Length	Prec	Scale	Nullable	IsIdentity	IndexName	IndexType	KeyOrdinal	IsIncluded	IsPrimaryKey	IsUnique
COL	dbo	TIPO_VEICULO_ACOPLADO	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	TIPO_VEICULO_ACOPLADO	CD_TIPO_VEICULO_ACLOPADO	tinyint	1	3	0	NO	YES						
COL	dbo	TIPO_VEICULO_ACOPLADO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	TIPO_VEICULO_ACOPLADO	TIPO_VEICULO_ACOPLADO	varchar	100	0	0	NO	NO						
IDX	dbo	TIPO_VEICULO_ACOPLADO	CD_TIPO_VEICULO_ACLOPADO	tinyint	1	3	0	NO	NO	PK_dbo_TIPO_VEICULO_ACOPLADO	CLUSTERED	1	NO	YES	YES
COL	dbo	TIPO_VEICULO_DETALHE_1	CD_DETALHE_VEICULO_1	smallint	2	5	0	NO	NO						
COL	dbo	TIPO_VEICULO_DETALHE_1	CD_TIPO_VEICULO	smallint	2	5	0	NO	NO						
COL	dbo	TIPO_VEICULO_DETALHE_1	CD_TIPO_VEICULO_DETALHE_1	smallint	2	5	0	NO	YES						
COL	dbo	TIPO_VEICULO_DETALHE_1	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
IDX	dbo	TIPO_VEICULO_DETALHE_1	CD_TIPO_VEICULO_DETALHE_1	smallint	2	5	0	NO	NO	PK_dbo_TIPO_VEICULO_DETALHE_1	CLUSTERED	1	NO	YES	YES
COL	dbo	TIPO_VEICULO_DETALHE_2	CD_DETALHE_VEICULO_2	smallint	2	5	0	NO	NO						
COL	dbo	TIPO_VEICULO_DETALHE_2	CD_TIPO_VEICULO	smallint	2	5	0	NO	NO						
COL	dbo	TIPO_VEICULO_DETALHE_2	CD_TIPO_VEICULO_DETALHE_2	smallint	2	5	0	NO	YES						
COL	dbo	TIPO_VEICULO_DETALHE_2	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
IDX	dbo	TIPO_VEICULO_DETALHE_2	CD_TIPO_VEICULO_DETALHE_2	smallint	2	5	0	NO	NO	PK_dbo_TIPO_VEICULO_DETALHE_2	CLUSTERED	1	NO	YES	YES
COL	dbo	TIPO_VITIMA	BL_PEDESTRE	bit	1	1	0	YES	NO						
COL	dbo	TIPO_VITIMA	BL_VEICULO	bit	1	1	0	YES	NO						
COL	dbo	TIPO_VITIMA	CD_AGENCIA	tinyint	1	3	0	NO	NO						
COL	dbo	TIPO_VITIMA	CD_STATUS	int	4	10	0	NO	NO						
COL	dbo	TIPO_VITIMA	CD_TIPO_VITIMA	smallint	2	5	0	NO	YES						
COL	dbo	TIPO_VITIMA	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	TIPO_VITIMA	TIPO_VITIMA	varchar	200	0	0	NO	NO						
IDX	dbo	TIPO_VITIMA	CD_TIPO_VITIMA	smallint	2	5	0	NO	NO	PK_TIPO_VITIMA	CLUSTERED	1	NO	YES	YES
COL	dbo	TIPOLOGIA_ACIDENTE	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	TIPOLOGIA_ACIDENTE	CD_TIPOLOGIA_ACIDENTE	tinyint	1	3	0	NO	YES						
COL	dbo	TIPOLOGIA_ACIDENTE	CD_USUARIO	smallint	2	5	0	YES	NO						
COL	dbo	TIPOLOGIA_ACIDENTE	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	TIPOLOGIA_ACIDENTE	SIGLA	varchar	100	0	0	YES	NO						
COL	dbo	TIPOLOGIA_ACIDENTE	TIPOLOGIA_ACIDENTE	varchar	100	0	0	NO	NO						
IDX	dbo	TIPOLOGIA_ACIDENTE	CD_TIPOLOGIA_ACIDENTE	tinyint	1	3	0	NO	NO	PK_dbo_TIPOLOGIA_ACIDENTE	CLUSTERED	1	NO	YES	YES
COL	dbo	TOTEM_OUVIDORIA	CD_ATENDIMENTO_VOIP	int	4	10	0	YES	NO						
COL	dbo	TOTEM_OUVIDORIA	CD_CONCESSAO	tinyint	1	3	0	YES	NO						
COL	dbo	TOTEM_OUVIDORIA	CD_OCORRENCIA_TOTEM	int	4	10	0	YES	NO						
COL	dbo	TOTEM_OUVIDORIA	CD_TIPO_OCORRENCIA	smallint	2	5	0	YES	NO						
COL	dbo	TOTEM_OUVIDORIA	CD_TOTEM_OUVIDORIA	int	4	10	0	NO	YES						
COL	dbo	TOTEM_OUVIDORIA	CPF	varchar	20	0	0	YES	NO						
COL	dbo	TOTEM_OUVIDORIA	DATA_CONSUMO	datetime	8	23	3	YES	NO						
COL	dbo	TOTEM_OUVIDORIA	DATA_CRIACAO	datetime	8	23	3	YES	NO						
COL	dbo	TOTEM_OUVIDORIA	DATA_OCORRENCIA	datetime	8	23	3	YES	NO						
COL	dbo	TOTEM_OUVIDORIA	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	TOTEM_OUVIDORIA	EMAIL	varchar	200	0	0	YES	NO						
COL	dbo	TOTEM_OUVIDORIA	LOCAL_OCORRENCIA	varchar	500	0	0	YES	NO						
COL	dbo	TOTEM_OUVIDORIA	MENSAGEM	varchar	100	0	0	YES	NO						
COL	dbo	TOTEM_OUVIDORIA	PROTOCOLO	varchar	30	0	0	YES	NO						
COL	dbo	TOTEM_OUVIDORIA	TELEFONE	varchar	20	0	0	YES	NO						
IDX	dbo	TOTEM_OUVIDORIA	CD_TOTEM_OUVIDORIA	int	4	10	0	NO	NO	PK_dbo_TOTEM_OUVIDORIA	CLUSTERED	1	NO	YES	YES
COL	dbo	TOTEM_PERGUNTAS_RESPOSTAS	CD_PERGUNTAS_RESPOSTAS	int	4	10	0	NO	YES						
COL	dbo	TOTEM_PERGUNTAS_RESPOSTAS	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	TOTEM_PERGUNTAS_RESPOSTAS	CD_USUARIO_ALTERACAO	smallint	2	5	0	YES	NO						
COL	dbo	TOTEM_PERGUNTAS_RESPOSTAS	CD_USUARIO_CRIACAO	smallint	2	5	0	YES	NO						
COL	dbo	TOTEM_PERGUNTAS_RESPOSTAS	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	dbo	TOTEM_PERGUNTAS_RESPOSTAS	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	TOTEM_PERGUNTAS_RESPOSTAS	DS_PERGUNTA	varchar	MAX	0	0	YES	NO						
COL	dbo	TOTEM_PERGUNTAS_RESPOSTAS	DS_RESPOSTA	varchar	MAX	0	0	YES	NO						
IDX	dbo	TOTEM_PERGUNTAS_RESPOSTAS	CD_PERGUNTAS_RESPOSTAS	int	4	10	0	NO	NO	PK_dbo_TOTEM_PERGUNTAS_RESPOSTAS	CLUSTERED	1	NO	YES	YES
COL	dbo	TRANSFERENCIA_HOSPITAL	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	TRANSFERENCIA_HOSPITAL	CD_TRANSFERENCIA_HOSPITAL	int	4	10	0	NO	YES						
COL	dbo	TRANSFERENCIA_HOSPITAL	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	TRANSFERENCIA_HOSPITAL	NOME	varchar	100	0	0	YES	NO						
IDX	dbo	TRANSFERENCIA_HOSPITAL	CD_TRANSFERENCIA_HOSPITAL	int	4	10	0	NO	NO	PK_dbo_TRANSFERENCIA_HOSPITAL	CLUSTERED	1	NO	YES	YES
COL	dbo	TRATAMENTO_OUVIDORIA	CD_OUVIDORIA	int	4	10	0	NO	YES						
COL	dbo	TRATAMENTO_OUVIDORIA	DATA_CORRETA	datetime	8	23	3	YES	NO						
IDX	dbo	TRATAMENTO_OUVIDORIA	CD_OUVIDORIA	int	4	10	0	NO	NO	PK_TRATAMENTO_OUVIDORIA	CLUSTERED	1	NO	YES	YES
COL	dbo	TRAUMA	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	TRAUMA	CD_TRAUMA	int	4	10	0	NO	YES						
COL	dbo	TRAUMA	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	TRAUMA	NOME	varchar	1000	0	0	YES	NO						
IDX	dbo	TRAUMA	CD_TRAUMA	int	4	10	0	NO	NO	PK_dbo_TRAUMA	CLUSTERED	1	NO	YES	YES
COL	dbo	TRECHO	CD_RODOVIA	smallint	2	5	0	YES	NO						
COL	dbo	TRECHO	CD_SENTIDO	tinyint	1	3	0	YES	NO						
COL	dbo	TRECHO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	TRECHO	CD_TRECHO	int	4	10	0	NO	YES						
COL	dbo	TRECHO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	TRECHO	KM_FIM	decimal	5	7	3	YES	NO						
COL	dbo	TRECHO	KM_INICIO	decimal	5	7	3	YES	NO						
COL	dbo	TRECHO	NOME_TRECHO	varchar	200	0	0	YES	NO						
COL	dbo	TRECHO	TEMPO	int	4	10	0	YES	NO						
IDX	dbo	TRECHO	CD_TRECHO	int	4	10	0	NO	NO	PK_dbo_TRECHO	CLUSTERED	1	NO	YES	YES
COL	dbo	TRECHO_AGRUPAMENTO	BL_STATTUS	bit	1	1	0	NO	NO						
COL	dbo	TRECHO_AGRUPAMENTO	CD_TRECHO_AGRUPAMENTO	smallint	2	5	0	NO	YES						
COL	dbo	TRECHO_AGRUPAMENTO	DESCRICAO	varchar	200	0	0	YES	NO						
COL	dbo	TRECHO_AGRUPAMENTO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	TRECHO_AGRUPAMENTO	NOME	varchar	100	0	0	NO	NO						
IDX	dbo	TRECHO_AGRUPAMENTO	CD_TRECHO_AGRUPAMENTO	smallint	2	5	0	NO	NO	PK_TRECHO_AGRUPAMENTO	CLUSTERED	1	NO	YES	YES
COL	dbo	TRECHO_EXCECAO_CONTRATUAL	CD_RODOVIA	smallint	2	5	0	YES	NO						
COL	dbo	TRECHO_EXCECAO_CONTRATUAL	CD_TIPO_EXCECAO	int	4	10	0	YES	NO						
COL	dbo	TRECHO_EXCECAO_CONTRATUAL	CD_TRECHO_EXCECAO	int	4	10	0	NO	YES						
COL	dbo	TRECHO_EXCECAO_CONTRATUAL	DESCRICAO	varchar	100	0	0	YES	NO						
COL	dbo	TRECHO_EXCECAO_CONTRATUAL	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	TRECHO_EXCECAO_CONTRATUAL	KM_FIM	decimal	5	7	3	YES	NO						
COL	dbo	TRECHO_EXCECAO_CONTRATUAL	KM_INICIO	decimal	5	7	3	YES	NO						
COL	dbo	TRECHO_EXCECAO_CONTRATUAL	NOME_RODOVIA	varchar	100	0	0	YES	NO						
IDX	dbo	TRECHO_EXCECAO_CONTRATUAL	CD_TRECHO_EXCECAO	int	4	10	0	NO	NO	PK_dbo_TRECHO_EXCECAO_CONTRATUAL	CLUSTERED	1	NO	YES	YES
COL	dbo	TRECHO_INSPECAO	CD_RODOVIA	smallint	2	5	0	NO	NO						
COL	dbo	TRECHO_INSPECAO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	TRECHO_INSPECAO	CD_TIPO_PISTA	smallint	2	5	0	YES	NO						
COL	dbo	TRECHO_INSPECAO	CD_TRECHO	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO	CD_TRECHO_INSPECAO	int	4	10	0	NO	YES						
COL	dbo	TRECHO_INSPECAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	TRECHO_INSPECAO	KM_FINAL	decimal	5	7	3	YES	NO						
COL	dbo	TRECHO_INSPECAO	KM_INICIAL	decimal	5	7	3	YES	NO						
COL	dbo	TRECHO_INSPECAO	NOME	varchar	50	0	0	YES	NO						
COL	dbo	TRECHO_INSPECAO	OBSERVACOES	varchar	500	0	0	YES	NO						
COL	dbo	TRECHO_INSPECAO	ORDEM_RODOVIA	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO	TEMPO_ALERTA_1	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO	TEMPO_ALERTA_2	int	4	10	0	YES	NO						
IDX	dbo	TRECHO_INSPECAO	CD_TRECHO_INSPECAO	int	4	10	0	NO	NO	PK_dbo_TRECHO_INSPECAO	CLUSTERED	1	NO	YES	YES
COL	dbo	TRECHO_INSPECAO_DETALHE	ATIVIDADE	varchar	100	0	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE	BL_ALERTA	bit	1	1	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE	CD_ATIVO	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE	CD_GEOPOSICAO	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE	CD_RECURSO	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE	CD_TRECHO_INSPECAO	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE	CD_TRECHO_INSPECAO_DETALHE	int	4	10	0	NO	YES						
COL	dbo	TRECHO_INSPECAO_DETALHE	CODIGO	varchar	100	0	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE	DATA_INSPECAO	datetime	8	23	3	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE	DH_FIM	datetime2	8	27	7	NO	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE	DH_INICIO	datetime2	8	27	7	NO	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE	KM	decimal	9	10	3	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE	MOTORISTA	varchar	100	0	0	YES	NO						
IDX	dbo	TRECHO_INSPECAO_DETALHE	CD_TRECHO_INSPECAO_DETALHE	int	4	10	0	NO	NO	PK_dbo_TRECHO_INSPECAO_DETALHE	CLUSTERED	1	NO	YES	YES
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	ATIVIDADE	varchar	100	0	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	BL_ALERTA	bit	1	1	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_ATIVO	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_GEOPOSICAO	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_RECURSO	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_TRECHO_INSPECAO	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_TRECHO_INSPECAO_DETALHE	int	4	10	0	NO	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CODIGO	varchar	100	0	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	DATA_INSPECAO	datetime	8	23	3	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	DH_FIM	datetime2	8	27	7	NO	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	DH_INICIO	datetime2	8	27	7	NO	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	KM	decimal	9	10	3	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	MOTORISTA	varchar	100	0	0	YES	NO						
IDX	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	DH_FIM	datetime2	8	27	7	NO	NO	ix_TRECHO_INSPECAO_DETALHE_HISTORICO	CLUSTERED	1	NO	NO	NO
IDX	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	DH_INICIO	datetime2	8	27	7	NO	NO	ix_TRECHO_INSPECAO_DETALHE_HISTORICO	CLUSTERED	2	NO	NO	NO
COL	dbo	TRRTAMENTO_OUVIDORIA	CD_OUVIDORIA	int	4	10	0	NO	YES						
COL	dbo	TRRTAMENTO_OUVIDORIA	DATA_CORRETA	datetime	8	23	3	YES	NO						
IDX	dbo	TRRTAMENTO_OUVIDORIA	CD_OUVIDORIA	int	4	10	0	NO	NO	PK_TRRTAMENTO_OUVIDORIA	CLUSTERED	1	NO	YES	YES
COL	dbo	TURNO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	TURNO	CD_TURNO	int	4	10	0	NO	YES						
COL	dbo	TURNO	DH_FIM	datetime	8	23	3	YES	NO						
COL	dbo	TURNO	DH_INICIO	datetime	8	23	3	YES	NO						
COL	dbo	TURNO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	TURNO	HORA_FIM	varchar	5	0	0	YES	NO						
COL	dbo	TURNO	HORA_INICIO	varchar	5	0	0	YES	NO						
COL	dbo	TURNO	NOME	varchar	100	0	0	YES	NO						
IDX	dbo	TURNO	CD_TURNO	int	4	10	0	NO	NO	PK_dbo_TURNO	CLUSTERED	1	NO	YES	YES
COL	dbo	TURNO_ATIVIDADE	BL_DIA_FIM	bit	1	1	0	NO	NO						
COL	dbo	TURNO_ATIVIDADE	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	TURNO_ATIVIDADE	CD_TURNO_ATIVIDADE	int	4	10	0	NO	YES						
COL	dbo	TURNO_ATIVIDADE	CODIGO	varchar	10	0	0	NO	NO						
COL	dbo	TURNO_ATIVIDADE	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	TURNO_ATIVIDADE	HORA_FIM	time	5	16	7	NO	NO						
COL	dbo	TURNO_ATIVIDADE	HORA_INICIO	time	5	16	7	NO	NO						
COL	dbo	TURNO_ATIVIDADE	TURNO_ATIVIDADE	varchar	20	0	0	NO	NO						
IDX	dbo	TURNO_ATIVIDADE	CD_TURNO_ATIVIDADE	int	4	10	0	NO	NO	PK_dbo_TURNO_ATIVIDADE	CLUSTERED	1	NO	YES	YES
COL	dbo	UNIDADE_CONSERVACAO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	UNIDADE_CONSERVACAO	CD_UNIDADE_CONSERVACAO	int	4	10	0	NO	YES						
COL	dbo	UNIDADE_CONSERVACAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	UNIDADE_CONSERVACAO	UNIDADE_CONSERVACAO	varchar	MAX	0	0	YES	NO						
IDX	dbo	UNIDADE_CONSERVACAO	CD_UNIDADE_CONSERVACAO	int	4	10	0	NO	NO	PK_dbo_UNIDADE_CONSERVACAO	NONCLUSTERED	1	NO	YES	YES
COL	dbo	URA_LIGACAO	AGENTE	varchar	64	0	0	YES	NO						
COL	dbo	URA_LIGACAO	CD_LIGACAO	int	4	10	0	NO	YES						
COL	dbo	URA_LIGACAO	CD_RAMAL	int	4	10	0	YES	NO						
COL	dbo	URA_LIGACAO	CD_USUARIO_ATENDIMENTO	smallint	2	5	0	YES	NO						
COL	dbo	URA_LIGACAO	DATA_LIGACAO	datetime	8	23	3	YES	NO						
COL	dbo	URA_LIGACAO	DESTINO	int	4	10	0	YES	NO						
COL	dbo	URA_LIGACAO	DH_ATENDIMENTO	datetime	8	23	3	YES	NO						
COL	dbo	URA_LIGACAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	URA_LIGACAO	FILA	varchar	50	0	0	YES	NO						
COL	dbo	URA_LIGACAO	ID_LIGACAO	varchar	50	0	0	NO	NO						
COL	dbo	URA_LIGACAO	NOME	int	4	10	0	YES	NO						
COL	dbo	URA_LIGACAO	ORIGEM	varchar	32	0	0	YES	NO						
COL	dbo	URA_LIGACAO	SENTIDO	varchar	50	0	0	YES	NO						
COL	dbo	URA_LIGACAO	STATUS	varchar	250	0	0	YES	NO						
IDX	dbo	URA_LIGACAO	CD_LIGACAO	int	4	10	0	NO	NO	PK_dbo_URA_LIGACAO	CLUSTERED	1	NO	YES	YES
COL	dbo	URA_LOG	CD_LOG	int	4	10	0	NO	YES						
COL	dbo	URA_LOG	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	URA_LOG	OBJ_RECEBIDO	varchar	MAX	0	0	YES	NO						
IDX	dbo	URA_LOG	CD_LOG	int	4	10	0	NO	NO	PK_dbo_URA_LOG	CLUSTERED	1	NO	YES	YES
COL	dbo	URA_RAMAL	CD_RAMAL	int	4	10	0	NO	YES						
COL	dbo	URA_RAMAL	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	URA_RAMAL	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	URA_RAMAL	NOME	varchar	100	0	0	YES	NO						
IDX	dbo	URA_RAMAL	CD_RAMAL	int	4	10	0	NO	NO	PK_dbo_URA_RAMAL	CLUSTERED	1	NO	YES	YES
COL	dbo	USUARIO	AREA	varchar	100	0	0	YES	NO						
COL	dbo	USUARIO	BL_ACESSO	bit	1	1	0	NO	NO						
COL	dbo	USUARIO	BL_DEFINIR_SENHA	bit	1	1	0	YES	NO						
COL	dbo	USUARIO	BL_EMAIL_CONSERVACAO	bit	1	1	0	YES	NO						
COL	dbo	USUARIO	BL_EMAIL_DANO	bit	1	1	0	YES	NO						
COL	dbo	USUARIO	CD_CATEGORIA_VEICULO	int	4	10	0	NO	NO						
COL	dbo	USUARIO	CD_CONCESSAO	tinyint	1	3	0	YES	NO						
COL	dbo	USUARIO	CD_FUNCIONARIO	int	4	10	0	YES	NO						
COL	dbo	USUARIO	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	USUARIO	CD_USUARIO	smallint	2	5	0	NO	YES						
COL	dbo	USUARIO	CD_USUARIO_MANIPULADOR	smallint	2	5	0	YES	NO						
COL	dbo	USUARIO	CPF_CNPJ	int	4	10	0	NO	NO						
COL	dbo	USUARIO	DH_ALTERACAO	datetime	8	23	3	YES	NO						
COL	dbo	USUARIO	DH_DESATIVACAO	datetime	8	23	3	YES	NO						
COL	dbo	USUARIO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	USUARIO	EMAIL	varchar	300	0	0	YES	NO						
COL	dbo	USUARIO	LOGIN	varchar	50	0	0	NO	NO						
COL	dbo	USUARIO	MATRICULA	varchar	50	0	0	YES	NO						
COL	dbo	USUARIO	NOME	varchar	300	0	0	NO	NO						
COL	dbo	USUARIO	SENHA	varchar	50	0	0	YES	NO						
COL	dbo	USUARIO	TELEFONE	varchar	20	0	0	YES	NO						
COL	dbo	USUARIO	TIPO_USUARIO	varchar	50	0	0	NO	NO						
IDX	dbo	USUARIO	CD_USUARIO	smallint	2	5	0	NO	NO	PK_USUARIO	CLUSTERED	1	NO	YES	YES
COL	dbo	USUARIO_API	BL_STATUS	bit	1	1	0	YES	NO						
COL	dbo	USUARIO_API	CD_USUARIO_API	int	4	10	0	NO	YES						
COL	dbo	USUARIO_API	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	USUARIO_API	NOME	nvarchar	50	0	0	NO	NO						
COL	dbo	USUARIO_API	SENHA	nvarchar	MAX	0	0	NO	NO						
COL	dbo	USUARIO_API	USUARIO	nvarchar	50	0	0	NO	NO						
IDX	dbo	USUARIO_API	CD_USUARIO_API	int	4	10	0	NO	NO	PK_dbo_USUARIO_API	CLUSTERED	1	NO	YES	YES
COL	dbo	USUARIO_CONCESSAO	CD_AGENCIA	tinyint	1	3	0	YES	NO						
COL	dbo	USUARIO_CONCESSAO	CD_CONCESSAO	tinyint	1	3	0	NO	NO						
COL	dbo	USUARIO_CONCESSAO	CD_USUARIO	smallint	2	5	0	NO	NO						
COL	dbo	USUARIO_CONCESSAO	CD_USUARIO_CONCESSAO	int	4	10	0	NO	YES						
COL	dbo	USUARIO_CONCESSAO	CD_USUARIO_MANIPULADOR	smallint	2	5	0	YES	NO						
COL	dbo	USUARIO_CONCESSAO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
IDX	dbo	USUARIO_CONCESSAO	CD_CONCESSAO	tinyint	1	3	0	NO	NO	IX_USUARIO_CONCESSAO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	USUARIO_CONCESSAO	CD_AGENCIA	tinyint	1	3	0	YES	NO	IX_USUARIO_CONCESSAO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	USUARIO_CONCESSAO	CD_USUARIO_CONCESSAO	int	4	10	0	NO	NO	PK_USUARIO_CONCESSAO	CLUSTERED	1	NO	YES	YES
IDX	dbo	USUARIO_CONCESSAO	CD_USUARIO	smallint	2	5	0	NO	NO	UX_USUARIO_CONCESSAO_USUARIO_CONCESSAO_AGENCIA	NONCLUSTERED	1	NO	NO	YES
IDX	dbo	USUARIO_CONCESSAO	CD_CONCESSAO	tinyint	1	3	0	NO	NO	UX_USUARIO_CONCESSAO_USUARIO_CONCESSAO_AGENCIA	NONCLUSTERED	2	NO	NO	YES
IDX	dbo	USUARIO_CONCESSAO	CD_AGENCIA	tinyint	1	3	0	YES	NO	UX_USUARIO_CONCESSAO_USUARIO_CONCESSAO_AGENCIA	NONCLUSTERED	3	NO	NO	YES
COL	dbo	USUARIO_GRUPO	CD_GRUPO	smallint	2	5	0	NO	NO						
COL	dbo	USUARIO_GRUPO	CD_USUARIO	smallint	2	5	0	NO	NO						
COL	dbo	USUARIO_GRUPO	CD_USUARIO_GRUPO	int	4	10	0	NO	YES						
COL	dbo	USUARIO_GRUPO	CD_USUARIO_MANIPULADOR	smallint	2	5	0	YES	NO						
COL	dbo	USUARIO_GRUPO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
IDX	dbo	USUARIO_GRUPO	CD_USUARIO_GRUPO	int	4	10	0	NO	NO	PK_dbo_USUARIO_GRUPO	NONCLUSTERED	1	NO	YES	YES
COL	dbo	VEICULO_TIPO_CARGA	BL_NAO_INFORMADO	bit	1	1	0	NO	NO						
COL	dbo	VEICULO_TIPO_CARGA	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	VEICULO_TIPO_CARGA	CD_TIPO_CARGA	smallint	2	5	0	NO	YES						
COL	dbo	VEICULO_TIPO_CARGA	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	VEICULO_TIPO_CARGA	DOMINIO_AGENCIA	varchar	100	0	0	YES	NO						
COL	dbo	VEICULO_TIPO_CARGA	SIGLA	varchar	10	0	0	YES	NO						
COL	dbo	VEICULO_TIPO_CARGA	TIPO_CARGA	varchar	100	0	0	NO	NO						
IDX	dbo	VEICULO_TIPO_CARGA	CD_TIPO_CARGA	smallint	2	5	0	NO	NO	PK_dbo_VEICULO_TIPO_CARGA	NONCLUSTERED	1	NO	YES	YES
COL	dbo	VEICULO_TIPO_RETOFF	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	VEICULO_TIPO_RETOFF	CD_TIPO_RETOFF	smallint	2	5	0	NO	YES						
COL	dbo	VEICULO_TIPO_RETOFF	CD_TIPO_VEICULO	smallint	2	5	0	YES	NO						
COL	dbo	VEICULO_TIPO_RETOFF	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	VEICULO_TIPO_RETOFF	EIXOS	tinyint	1	3	0	YES	NO						
COL	dbo	VEICULO_TIPO_RETOFF	SIGLA	varchar	50	0	0	YES	NO						
COL	dbo	VEICULO_TIPO_RETOFF	TIPO_ANTT	varchar	100	0	0	YES	NO						
