RecordType	TableSchema	TableName	ColumnName	Type	Length	Prec	Scale	Nullable	IsIdentity	IndexName	IndexType	KeyOrdinal	IsIncluded	IsPrimaryKey	IsUnique
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	ATIVIDADE	varchar	100	0	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_AGENCIA	nvarchar	32	0	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_ATIVO	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_CONCESSAO	nvarchar	64	0	0	NO	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_MARCO_QUILOMETRICO	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_RECURSO	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_TRECHO_INSPECAO	int	4	10	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_TRECHO_INSPECAO_DETALHE	int	4	10	0	NO	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CODIGO	varchar	100	0	0	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	DATA_INSPECAO	datetime	8	23	3	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	DH_FIM	datetime2	6	19	0	NO	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	DH_INICIO	datetime2	6	19	0	NO	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	KM	decimal	9	10	3	YES	NO						
COL	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	MOTORISTA	varchar	100	0	0	YES	NO						
IDX	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_CONCESSAO	nvarchar	64	0	0	NO	NO	IX_TRECHO_INSPECAO_DETALHE_HISTORICO_TENANT	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_CONCESSAO	nvarchar	64	0	0	NO	NO	IX_TRECHO_INSPECAO_DETALHE_HISTORICO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	TRECHO_INSPECAO_DETALHE_HISTORICO	CD_AGENCIA	nvarchar	32	0	0	YES	NO	IX_TRECHO_INSPECAO_DETALHE_HISTORICO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
COL	dbo	TRRTAMENTO_OUVIDORIA	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	TRRTAMENTO_OUVIDORIA	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	TRRTAMENTO_OUVIDORIA	CD_OUVIDORIA	int	4	10	0	NO	YES						
COL	dbo	TRRTAMENTO_OUVIDORIA	DATA_CORRETA	datetime	8	23	3	YES	NO						
IDX	dbo	TRRTAMENTO_OUVIDORIA	CD_CONCESSAO	int	4	10	0	NO	NO	IX_TRRTAMENTO_OUVIDORIA_TENANT	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	TRRTAMENTO_OUVIDORIA	CD_CONCESSAO	int	4	10	0	NO	NO	IX_TRRTAMENTO_OUVIDORIA_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	TRRTAMENTO_OUVIDORIA	CD_AGENCIA	int	4	10	0	YES	NO	IX_TRRTAMENTO_OUVIDORIA_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	TRRTAMENTO_OUVIDORIA	CD_OUVIDORIA	int	4	10	0	NO	NO	PK_TRRTAMENTO_OUVIDORIA	CLUSTERED	1	NO	YES	YES
COL	dbo	TURNO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	TURNO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	TURNO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	TURNO	CD_TURNO	int	4	10	0	NO	NO						
COL	dbo	TURNO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	TURNO	HORA_FIM	varchar	5	0	0	YES	NO						
COL	dbo	TURNO	HORA_INICIO	varchar	5	0	0	YES	NO						
COL	dbo	TURNO	ID_TURNO_PK	int	4	10	0	NO	NO						
COL	dbo	TURNO	NOME	varchar	100	0	0	YES	NO						
IDX	dbo	TURNO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_TURNO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	TURNO	CD_AGENCIA	int	4	10	0	YES	NO	IX_TURNO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	TURNO	ID_TURNO_PK	int	4	10	0	NO	NO	PK_TURNO	CLUSTERED	1	NO	YES	YES
IDX	dbo	TURNO	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_dbo_TURNO_LEGACY_TENANT_KEY	NONCLUSTERED	1	NO	NO	YES
IDX	dbo	TURNO	CD_TURNO	int	4	10	0	NO	NO	UQ_dbo_TURNO_LEGACY_TENANT_KEY	NONCLUSTERED	2	NO	NO	YES
COL	dbo	TURNO_ATIVIDADE	BL_DIA_FIM	bit	1	1	0	NO	NO						
COL	dbo	TURNO_ATIVIDADE	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	TURNO_ATIVIDADE	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	TURNO_ATIVIDADE	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	TURNO_ATIVIDADE	CD_TURNO_ATIVIDADE	int	4	10	0	NO	YES						
COL	dbo	TURNO_ATIVIDADE	CODIGO	varchar	10	0	0	NO	NO						
COL	dbo	TURNO_ATIVIDADE	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	TURNO_ATIVIDADE	HORA_FIM	time	5	16	7	NO	NO						
COL	dbo	TURNO_ATIVIDADE	HORA_INICIO	time	5	16	7	NO	NO						
COL	dbo	TURNO_ATIVIDADE	TURNO_ATIVIDADE	varchar	20	0	0	NO	NO						
IDX	dbo	TURNO_ATIVIDADE	CD_CONCESSAO	int	4	10	0	NO	NO	IX_TURNO_ATIVIDADE_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	TURNO_ATIVIDADE	CD_AGENCIA	int	4	10	0	YES	NO	IX_TURNO_ATIVIDADE_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	TURNO_ATIVIDADE	CD_TURNO_ATIVIDADE	int	4	10	0	NO	NO	PK_dbo_TURNO_ATIVIDADE	CLUSTERED	1	NO	YES	YES
COL	dbo	turno_bkp	CD_AGENCIA	nvarchar	32	0	0	YES	NO						
COL	dbo	turno_bkp	CD_CONCESSAO	nvarchar	64	0	0	NO	NO						
COL	dbo	turno_bkp	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	turno_bkp	CD_TURNO	int	4	10	0	NO	YES						
COL	dbo	turno_bkp	DH_FIM	datetime	8	23	3	YES	NO						
COL	dbo	turno_bkp	DH_INICIO	datetime	8	23	3	YES	NO						
COL	dbo	turno_bkp	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
IDX	dbo	turno_bkp	CD_CONCESSAO	nvarchar	64	0	0	NO	NO	IX_turno_bkp_TENANT	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	turno_bkp	CD_CONCESSAO	nvarchar	64	0	0	NO	NO	IX_turno_bkp_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	turno_bkp	CD_AGENCIA	nvarchar	32	0	0	YES	NO	IX_turno_bkp_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	turno_bkp	CD_TURNO	int	4	10	0	NO	NO	PK_turno_bkp	CLUSTERED	1	NO	YES	YES
COL	dbo	UNIDADE_CONSERVACAO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	UNIDADE_CONSERVACAO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	UNIDADE_CONSERVACAO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	UNIDADE_CONSERVACAO	CD_UNIDADE_CONSERVACAO	int	4	10	0	NO	YES						
COL	dbo	UNIDADE_CONSERVACAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	UNIDADE_CONSERVACAO	ID_UNIDADE_CONSERVACAO_PK	int	4	10	0	NO	NO						
COL	dbo	UNIDADE_CONSERVACAO	UNIDADE_CONSERVACAO	varchar	MAX	0	0	YES	NO						
IDX	dbo	UNIDADE_CONSERVACAO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_UNIDADE_CONSERVACAO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	UNIDADE_CONSERVACAO	CD_AGENCIA	int	4	10	0	YES	NO	IX_UNIDADE_CONSERVACAO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	UNIDADE_CONSERVACAO	ID_UNIDADE_CONSERVACAO_PK	int	4	10	0	NO	NO	PK_dbo_UNIDADE_CONSERVACAO	CLUSTERED	1	NO	YES	YES
IDX	dbo	UNIDADE_CONSERVACAO	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_dbo_UNIDADE_CONSERVACAO_LEGACY_TENANT_KEY	NONCLUSTERED	1	NO	NO	YES
IDX	dbo	UNIDADE_CONSERVACAO	CD_UNIDADE_CONSERVACAO	int	4	10	0	NO	NO	UQ_dbo_UNIDADE_CONSERVACAO_LEGACY_TENANT_KEY	NONCLUSTERED	2	NO	NO	YES
COL	dbo	URA_LIGACAO	AGENTE	varchar	64	0	0	YES	NO						
COL	dbo	URA_LIGACAO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	URA_LIGACAO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	URA_LIGACAO	CD_LIGACAO	int	4	10	0	NO	YES						
COL	dbo	URA_LIGACAO	CD_RAMAL	int	4	10	0	YES	NO						
COL	dbo	URA_LIGACAO	CD_USUARIO_ATENDIMENTO	int	4	10	0	YES	NO						
COL	dbo	URA_LIGACAO	DATA_LIGACAO	datetime	8	23	3	YES	NO						
COL	dbo	URA_LIGACAO	DESTINO	int	4	10	0	YES	NO						
COL	dbo	URA_LIGACAO	DH_ATENDIMENTO	datetime	8	23	3	YES	NO						
COL	dbo	URA_LIGACAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	URA_LIGACAO	FILA	varchar	50	0	0	YES	NO						
COL	dbo	URA_LIGACAO	ID_LIGACAO	varchar	50	0	0	NO	NO						
COL	dbo	URA_LIGACAO	NOME	int	4	10	0	YES	NO						
COL	dbo	URA_LIGACAO	ORIGEM	varchar	32	0	0	YES	NO						
COL	dbo	URA_LIGACAO	SENTIDO	varchar	50	0	0	YES	NO						
COL	dbo	URA_LIGACAO	STATUS	varchar	250	0	0	YES	NO						
IDX	dbo	URA_LIGACAO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_URA_LIGACAO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	URA_LIGACAO	CD_AGENCIA	int	4	10	0	YES	NO	IX_URA_LIGACAO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	URA_LIGACAO	CD_LIGACAO	int	4	10	0	NO	NO	PK_dbo_URA_LIGACAO	CLUSTERED	1	NO	YES	YES
COL	dbo	URA_LOG	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	URA_LOG	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	URA_LOG	CD_LOG	int	4	10	0	NO	YES						
COL	dbo	URA_LOG	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	URA_LOG	OBJ_RECEBIDO	varchar	MAX	0	0	YES	NO						
IDX	dbo	URA_LOG	CD_CONCESSAO	int	4	10	0	NO	NO	IX_URA_LOG_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	URA_LOG	CD_AGENCIA	int	4	10	0	YES	NO	IX_URA_LOG_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	URA_LOG	CD_LOG	int	4	10	0	NO	NO	PK_dbo_URA_LOG	CLUSTERED	1	NO	YES	YES
COL	dbo	URA_RAMAL	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	URA_RAMAL	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	URA_RAMAL	CD_RAMAL	int	4	10	0	NO	YES						
COL	dbo	URA_RAMAL	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	URA_RAMAL	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	URA_RAMAL	NOME	varchar	100	0	0	YES	NO						
IDX	dbo	URA_RAMAL	CD_CONCESSAO	int	4	10	0	NO	NO	IX_URA_RAMAL_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	URA_RAMAL	CD_AGENCIA	int	4	10	0	YES	NO	IX_URA_RAMAL_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	URA_RAMAL	CD_RAMAL	int	4	10	0	NO	NO	PK_dbo_URA_RAMAL	CLUSTERED	1	NO	YES	YES
COL	dbo	USUARIO	AREA	varchar	100	0	0	YES	NO						
COL	dbo	USUARIO	BL_ACESSO	bit	1	1	0	NO	NO						
COL	dbo	USUARIO	BL_DEFINIR_SENHA	bit	1	1	0	YES	NO						
COL	dbo	USUARIO	BL_EMAIL_CONSERVACAO	bit	1	1	0	YES	NO						
COL	dbo	USUARIO	BL_EMAIL_DANO	bit	1	1	0	YES	NO						
COL	dbo	USUARIO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	USUARIO	CD_CATEGORIA_VEICULO	int	4	10	0	NO	NO						
COL	dbo	USUARIO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	USUARIO	CD_FUNCIONARIO	int	4	10	0	YES	NO						
COL	dbo	USUARIO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	USUARIO	CD_USUARIO	int	4	10	0	NO	YES						
COL	dbo	USUARIO	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO						
COL	dbo	USUARIO	CPF_CNPJ	int	4	10	0	NO	NO						
COL	dbo	USUARIO	DH_ALTERACAO	datetime	8	23	3	YES	NO						
COL	dbo	USUARIO	DH_DESATIVACAO	datetime	8	23	3	YES	NO						
COL	dbo	USUARIO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	USUARIO	EMAIL	varchar	300	0	0	YES	NO						
COL	dbo	USUARIO	ID_USUARIO_PK	int	4	10	0	NO	NO						
COL	dbo	USUARIO	LOGIN	varchar	50	0	0	YES	NO						
COL	dbo	USUARIO	MATRICULA	varchar	50	0	0	YES	NO						
COL	dbo	USUARIO	NOME	varchar	300	0	0	YES	NO						
COL	dbo	USUARIO	SENHA	varchar	50	0	0	YES	NO						
COL	dbo	USUARIO	TELEFONE	varchar	20	0	0	YES	NO						
COL	dbo	USUARIO	TIPO_USUARIO	varchar	50	0	0	NO	NO						
IDX	dbo	USUARIO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_USUARIO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	USUARIO	CD_AGENCIA	int	4	10	0	YES	NO	IX_USUARIO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	USUARIO	CD_USUARIO	int	4	10	0	NO	NO	PK_USUARIO	CLUSTERED	1	NO	YES	YES
IDX	dbo	USUARIO	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_USUARIO_LEGACY_TENANT_KEY	NONCLUSTERED	1	NO	NO	YES
IDX	dbo	USUARIO	CD_USUARIO	int	4	10	0	NO	NO	UQ_USUARIO_LEGACY_TENANT_KEY	NONCLUSTERED	2	NO	NO	YES
COL	dbo	USUARIO_API	BL_STATUS	bit	1	1	0	YES	NO						
COL	dbo	USUARIO_API	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	USUARIO_API	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	USUARIO_API	CD_USUARIO_API	int	4	10	0	NO	YES						
COL	dbo	USUARIO_API	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	USUARIO_API	NOME	nvarchar	50	0	0	NO	NO						
COL	dbo	USUARIO_API	SENHA	nvarchar	MAX	0	0	NO	NO						
COL	dbo	USUARIO_API	USUARIO	nvarchar	50	0	0	NO	NO						
IDX	dbo	USUARIO_API	CD_CONCESSAO	int	4	10	0	NO	NO	IX_USUARIO_API_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	USUARIO_API	CD_AGENCIA	int	4	10	0	YES	NO	IX_USUARIO_API_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	USUARIO_API	CD_USUARIO_API	int	4	10	0	NO	NO	PK_dbo_USUARIO_API	CLUSTERED	1	NO	YES	YES
COL	dbo	USUARIO_BKP	AREA	varchar	100	0	0	YES	NO						
COL	dbo	USUARIO_BKP	BL_DEFINIR_SENHA	bit	1	1	0	YES	NO						
COL	dbo	USUARIO_BKP	BL_EMAIL_CONSERVACAO	bit	1	1	0	YES	NO						
COL	dbo	USUARIO_BKP	BL_EMAIL_DANO	bit	1	1	0	YES	NO						
COL	dbo	USUARIO_BKP	CD_AGENCIA	nvarchar	32	0	0	YES	NO						
COL	dbo	USUARIO_BKP	CD_CATEGORIA_VEICULO	int	4	10	0	NO	NO						
COL	dbo	USUARIO_BKP	CD_CONCESSAO	nvarchar	64	0	0	NO	NO						
COL	dbo	USUARIO_BKP	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	USUARIO_BKP	CD_USUARIO	int	4	10	0	NO	YES						
COL	dbo	USUARIO_BKP	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO						
COL	dbo	USUARIO_BKP	CPF/CNPJ	int	4	10	0	NO	NO						
COL	dbo	USUARIO_BKP	DH_ALTERACAO	datetime	8	23	3	YES	NO						
COL	dbo	USUARIO_BKP	DH_DESATIVACAO	datetime	8	23	3	YES	NO						
COL	dbo	USUARIO_BKP	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	USUARIO_BKP	EMAIL	varchar	300	0	0	YES	NO						
COL	dbo	USUARIO_BKP	LOGIN	varchar	50	0	0	YES	NO						
COL	dbo	USUARIO_BKP	MATRICULA	varchar	50	0	0	YES	NO						
COL	dbo	USUARIO_BKP	NOME	varchar	300	0	0	YES	NO						
COL	dbo	USUARIO_BKP	SENHA	varchar	50	0	0	YES	NO						
COL	dbo	USUARIO_BKP	TELEFONE	varchar	20	0	0	YES	NO						
COL	dbo	USUARIO_BKP	TIPO_USUARIO	varchar	50	0	0	NO	NO						
IDX	dbo	USUARIO_BKP	CD_CONCESSAO	nvarchar	64	0	0	NO	NO	IX_USUARIO_BKP_TENANT	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	USUARIO_BKP	CD_CONCESSAO	nvarchar	64	0	0	NO	NO	IX_USUARIO_BKP_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	USUARIO_BKP	CD_AGENCIA	nvarchar	32	0	0	YES	NO	IX_USUARIO_BKP_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	USUARIO_BKP	CD_USUARIO	int	4	10	0	NO	NO	PK_USUARIO_BKP	CLUSTERED	1	NO	YES	YES
COL	dbo	USUARIO_GRUPO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	USUARIO_GRUPO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	USUARIO_GRUPO	CD_GRUPO	int	4	10	0	NO	NO						
COL	dbo	USUARIO_GRUPO	CD_USUARIO	int	4	10	0	NO	NO						
COL	dbo	USUARIO_GRUPO	CD_USUARIO_GRUPO	int	4	10	0	NO	YES						
COL	dbo	USUARIO_GRUPO	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO						
COL	dbo	USUARIO_GRUPO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	USUARIO_GRUPO	ID_USUARIO_GRUPO_PK	int	4	10	0	NO	NO						
IDX	dbo	USUARIO_GRUPO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_USUARIO_GRUPO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	USUARIO_GRUPO	CD_AGENCIA	int	4	10	0	YES	NO	IX_USUARIO_GRUPO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	USUARIO_GRUPO	ID_USUARIO_GRUPO_PK	int	4	10	0	NO	NO	PK_dbo_USUARIO_GRUPO	CLUSTERED	1	NO	YES	YES
IDX	dbo	USUARIO_GRUPO	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_dbo_USUARIO_GRUPO_LEGACY_TENANT_KEY	NONCLUSTERED	1	NO	NO	YES
IDX	dbo	USUARIO_GRUPO	CD_USUARIO_GRUPO	int	4	10	0	NO	NO	UQ_dbo_USUARIO_GRUPO_LEGACY_TENANT_KEY	NONCLUSTERED	2	NO	NO	YES
COL	dbo	VEICULO_TIPO_CARGA	BL_NAO_INFORMADO	bit	1	1	0	YES	NO						
COL	dbo	VEICULO_TIPO_CARGA	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	VEICULO_TIPO_CARGA	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	VEICULO_TIPO_CARGA	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	VEICULO_TIPO_CARGA	CD_TIPO_CARGA	int	4	10	0	NO	YES						
COL	dbo	VEICULO_TIPO_CARGA	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	VEICULO_TIPO_CARGA	DOMINIO_AGENCIA	varchar	100	0	0	YES	NO						
COL	dbo	VEICULO_TIPO_CARGA	ID_VEICULO_TIPO_CARGA_PK	int	4	10	0	NO	NO						
COL	dbo	VEICULO_TIPO_CARGA	SIGLA	varchar	10	0	0	YES	NO						
COL	dbo	VEICULO_TIPO_CARGA	TIPO_CARGA	varchar	500	0	0	YES	NO						
IDX	dbo	VEICULO_TIPO_CARGA	CD_CONCESSAO	int	4	10	0	NO	NO	IX_VEICULO_TIPO_CARGA_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	VEICULO_TIPO_CARGA	CD_AGENCIA	int	4	10	0	YES	NO	IX_VEICULO_TIPO_CARGA_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	VEICULO_TIPO_CARGA	ID_VEICULO_TIPO_CARGA_PK	int	4	10	0	NO	NO	PK_dbo_VEICULO_TIPO_CARGA	CLUSTERED	1	NO	YES	YES
IDX	dbo	VEICULO_TIPO_CARGA	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_dbo_VEICULO_TIPO_CARGA_LEGACY_TENANT_KEY	NONCLUSTERED	1	NO	NO	YES
IDX	dbo	VEICULO_TIPO_CARGA	CD_TIPO_CARGA	int	4	10	0	NO	NO	UQ_dbo_VEICULO_TIPO_CARGA_LEGACY_TENANT_KEY	NONCLUSTERED	2	NO	NO	YES
COL	dbo	VEICULO_TIPO_RETOFF	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	VEICULO_TIPO_RETOFF	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	VEICULO_TIPO_RETOFF	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	VEICULO_TIPO_RETOFF	CD_TIPO_RETOFF	int	4	10	0	NO	YES						
COL	dbo	VEICULO_TIPO_RETOFF	CD_TIPO_VEICULO	int	4	10	0	YES	NO						
COL	dbo	VEICULO_TIPO_RETOFF	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	VEICULO_TIPO_RETOFF	EIXOS	int	4	10	0	YES	NO						
COL	dbo	VEICULO_TIPO_RETOFF	ID_VEICULO_TIPO_RETOFF_PK	int	4	10	0	NO	NO						
COL	dbo	VEICULO_TIPO_RETOFF	SIGLA	varchar	50	0	0	YES	NO						
COL	dbo	VEICULO_TIPO_RETOFF	TIPO_ANTT	varchar	200	0	0	YES	NO						
COL	dbo	VEICULO_TIPO_RETOFF	TIPO_RETOFF	varchar	200	0	0	YES	NO						
IDX	dbo	VEICULO_TIPO_RETOFF	CD_CONCESSAO	int	4	10	0	NO	NO	IX_VEICULO_TIPO_RETOFF_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	VEICULO_TIPO_RETOFF	CD_AGENCIA	int	4	10	0	YES	NO	IX_VEICULO_TIPO_RETOFF_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	VEICULO_TIPO_RETOFF	ID_VEICULO_TIPO_RETOFF_PK	int	4	10	0	NO	NO	PK_dbo_VEICULO_TIPO_RETOFF	CLUSTERED	1	NO	YES	YES
IDX	dbo	VEICULO_TIPO_RETOFF	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_dbo_VEICULO_TIPO_RETOFF_LEGACY_TENANT_KEY	NONCLUSTERED	1	NO	NO	YES
IDX	dbo	VEICULO_TIPO_RETOFF	CD_TIPO_RETOFF	int	4	10	0	NO	NO	UQ_dbo_VEICULO_TIPO_RETOFF_LEGACY_TENANT_KEY	NONCLUSTERED	2	NO	NO	YES
COL	dbo	VIATURA_SINOTICO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	VIATURA_SINOTICO	CD_ATIVO	int	4	10	0	NO	NO						
COL	dbo	VIATURA_SINOTICO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	VIATURA_SINOTICO	CD_SINOTICO	int	4	10	0	NO	NO						
COL	dbo	VIATURA_SINOTICO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	VIATURA_SINOTICO	CD_VIATURA_SINOTICO	int	4	10	0	NO	YES						
COL	dbo	VIATURA_SINOTICO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
IDX	dbo	VIATURA_SINOTICO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_VIATURA_SINOTICO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	VIATURA_SINOTICO	CD_AGENCIA	int	4	10	0	YES	NO	IX_VIATURA_SINOTICO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	VIATURA_SINOTICO	CD_VIATURA_SINOTICO	int	4	10	0	NO	NO	PK_dbo_VIATURA_SINOTICO	CLUSTERED	1	NO	YES	YES
COL	dbo	VITIMA_ABERTURA_OCULAR	ABERTURA_OCULAR	varchar	100	0	0	YES	NO						
COL	dbo	VITIMA_ABERTURA_OCULAR	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	VITIMA_ABERTURA_OCULAR	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	VITIMA_ABERTURA_OCULAR	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	VITIMA_ABERTURA_OCULAR	CD_VITIMA_ABERTURA_OCULAR	int	4	10	0	NO	YES						
COL	dbo	VITIMA_ABERTURA_OCULAR	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
